Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator
56,0,Travel Rarely,292,HR,26,2,Medical,2,Female,42,3,1,HR Specialist,3,Single,16954807,5704,3,No,1.25,3,3,1,7,2,4,2.9,2.9,1.2,1.7,0.317,0.744,0.228,0.44
25,0,Travel Frequently,1219,Sales,20,2,Life Sciences,1,Male,150,2,1,VP Sales,3,Divorced,22927902,10000,2,No,3.15,4,3,1,8,4,4,8.8,8.5,0.7,2.3,0.073,0.867,0.41,0.232
47,0,Non-Travel,401,R&D,7,3,Medical,2,Female,44,3,1,Software Engineer,3,Divorced,14166666,8276,2,No,1.39,4,1,2,0,2,2,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
42,0,Travel Rarely,401,Operations,4,3,Life Sciences,3,Male,54,4,2,Operations Manager,1,Single,25000000,8476,2,No,1.69,4,3,0,21,1,2,11.6,3.9,0.1,1.4,0.011,0.311,0.045,0.113
33,0,Travel Frequently,300,Sales,14,2,Life Sciences,2,Female,36,3,4,Sales Executive,4,Divorced,25000000,6310,2,No,1.37,4,2,0,12,3,1,4.5,1.1,0.3,1.9,0.053,0.194,0.221,0.34
22,0,Non-Travel,405,Operations,1,3,Medical,3,Male,51,3,2,Operations Manager,3,Single,25000000,8579,1,No,3.01,4,2,1,13,2,2,1.7,0.5,0.0,1.7,0.018,0.186,0.137,0.628
40,0,Non-Travel,694,HR,18,2,Business,4,Female,83,2,4,HR Director,2,Divorced,25000000,10000,2,Yes,2.77,1,2,2,20,1,2,0.5,0.5,0.0,0.5,0.014,0.329,0.046,0.343
46,0,Non-Travel,1154,Finance,2,3,Technical Degree,3,Male,150,4,3,CFO,2,Divorced,14178238,10000,3,No,2.0,1,4,1,11,4,1,5.3,2.4,0.4,1.7,0.064,0.389,0.326,0.268
28,0,Travel Rarely,465,HR,1,2,Business,3,Female,53,1,2,Recruiter,3,Married,16740171,9629,1,No,2.11,3,1,0,5,2,2,5.6,5.6,0.4,0.7,0.053,0.848,0.29,0.101
41,0,Travel Rarely,351,Finance,19,3,Medical,3,Male,36,2,3,Senior Analyst,1,Married,25000000,8043,1,Yes,4.0,3,3,2,22,4,1,11.3,0.9,0.0,3.4,0.003,0.075,0.174,0.273
33,0,Travel Rarely,1225,HR,1,2,Medical,1,Female,150,4,2,HR Specialist,1,Single,25000000,10000,3,No,1.82,3,2,1,16,6,3,4.6,4.6,3.3,0.5,0.577,0.823,0.352,0.095
30,0,Non-Travel,241,Operations,1,4,Life Sciences,4,Female,32,3,3,Operations Specialist,2,Married,11238735,5384,1,No,2.09,1,4,0,8,3,4,8.3,1.7,0.3,4.2,0.034,0.181,0.322,0.456
48,0,Travel Frequently,646,R&D,4,5,Technical Degree,3,Male,92,3,1,Research Lead,3,Single,25000000,10000,1,No,3.46,3,3,1,23,3,4,7.7,0.5,0.1,0.5,0.007,0.057,0.124,0.057
32,0,Travel Frequently,281,R&D,15,4,Medical,2,Male,37,2,2,Technical Architect,4,Single,6289641,6345,4,Yes,1.51,2,2,0,0,3,2,0.5,0.5,-0.0,0.5,-0.03,0.313,2.06,0.313
41,0,Travel Frequently,126,Sales,4,3,Medical,2,Male,26,4,4,Regional Director,2,Married,20257485,2492,2,No,2.4,3,2,1,4,2,1,4.4,4.4,0.2,1.5,0.041,0.816,0.369,0.279
29,0,Non-Travel,544,R&D,1,1,Business,3,Female,63,1,2,Product Manager,1,Divorced,25000000,10000,2,Yes,3.45,2,2,0,34,3,2,6.7,5.3,0.9,4.0,0.113,0.695,0.085,0.522
24,1,Non-Travel,584,Operations,22,3,Other,3,Female,74,2,2,Director of Ops,3,Married,19451133,10000,1,No,1.23,4,3,1,3,1,1,3.6,0.5,0.1,2.5,0.018,0.108,0.217,0.547
49,0,Travel Frequently,1119,Finance,3,3,Life Sciences,4,Female,129,2,1,Senior Analyst,3,Married,25000000,10000,4,Yes,3.09,1,3,1,26,3,4,5.4,0.5,0.0,5.0,0.007,0.078,0.109,0.782
30,0,Travel Frequently,1239,Finance,3,1,Other,4,Female,150,3,3,Senior Analyst,2,Married,25000000,10000,1,Yes,4.02,4,2,0,8,3,2,8.6,3.2,0.2,3.6,0.016,0.328,0.312,0.372
31,0,Travel Frequently,277,Operations,1,4,Technical Degree,4,Male,40,3,2,Director of Ops,3,Single,13401754,5533,1,No,0.8,3,4,1,2,4,2,2.6,2.6,0.1,2.6,0.014,0.72,1.121,0.72
39,0,Non-Travel,480,Operations,5,4,Business,2,Male,49,1,1,Director of Ops,3,Divorced,20225393,10000,2,No,4.65,4,1,3,6,6,4,4.8,4.8,1.2,0.9,0.199,0.829,0.85,0.161
59,0,Travel Rarely,266,R&D,2,3,Business,3,Female,40,1,1,Software Engineer,3,Divorced,9166666,6055,1,No,0.0,3,2,0,0,0,1,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0
53,1,Travel Rarely,204,Operations,19,1,Business,2,Male,30,1,2,VP Operations,4,Married,25000000,4108,1,Yes,2.07,4,3,1,11,2,2,3.6,3.6,3.1,1.2,0.673,0.782,0.157,0.257
31,0,Non-Travel,154,Finance,30,2,Medical,2,Male,30,2,5,Analyst,2,Single,25000000,3340,1,No,0.35,3,4,1,34,2,3,7.3,6.8,2.0,4.0,0.238,0.818,0.056,0.482
38,0,Non-Travel,436,Sales,11,2,Business,3,Female,73,2,1,VP Sales,3,Divorced,14786256,8948,3,No,3.87,2,3,1,10,4,2,3.7,1.0,0.0,1.6,0.003,0.21,0.344,0.343
32,0,Non-Travel,879,HR,15,4,Technical Degree,2,Male,104,1,3,Chief People Officer,3,Divorced,25000000,10000,1,No,3.98,4,4,1,21,0,2,7.2,3.7,0.1,2.1,0.008,0.455,0.0,0.25
33,0,Travel Rarely,328,Operations,6,3,Business,3,Female,45,2,1,Operations Specialist,1,Divorced,25000000,6563,3,No,0.94,3,3,0,18,3,2,12.1,2.1,0.2,3.7,0.015,0.157,0.152,0.282
38,0,Non-Travel,294,R&D,6,3,Technical Degree,3,Male,25,1,3,Product Manager,2,Divorced,25000000,5992,1,No,3.52,4,3,0,25,3,3,7.0,2.6,0.6,1.1,0.073,0.322,0.115,0.142
52,0,Travel Rarely,133,Sales,4,2,Business,4,Female,21,3,1,Sales Manager,2,Divorced,9166666,2865,1,No,1.54,3,2,3,0,6,1,0.0,0.0,-0.5,0.0,-0.5,0.0,6.0,0.0
24,0,Non-Travel,636,R&D,15,1,Medical,3,Male,78,3,1,Software Engineer,1,Divorced,25000000,10000,3,No,3.43,4,3,0,17,6,4,10.1,4.5,0.0,1.7,0.003,0.403,0.321,0.151
50,1,Travel Rarely,830,HR,2,4,Medical,1,Female,98,4,3,HR Specialist,3,Married,25000000,10000,1,No,3.07,4,3,2,8,5,1,6.5,6.5,2.9,4.6,0.382,0.867,0.51,0.613
47,0,Non-Travel,909,R&D,10,3,Medical,4,Male,110,3,2,Technical Architect,4,Divorced,19707284,10000,1,No,1.53,1,4,2,18,3,2,9.0,3.7,1.1,2.2,0.106,0.369,0.151,0.223
40,0,Non-Travel,579,Finance,8,4,Other,2,Male,59,1,1,Controller,2,Single,15371757,10000,2,No,1.2,3,3,0,6,2,1,6.2,1.1,0.7,2.7,0.096,0.151,0.278,0.375
62,0,Non-Travel,1223,Operations,1,2,Business,2,Male,150,2,2,Operations Specialist,3,Single,15833333,10000,1,No,2.38,4,2,1,0,3,1,0.0,0.0,-0.5,0.0,-0.5,0.0,3.0,0.0
48,0,Non-Travel,332,HR,1,4,Medical,4,Female,46,4,4,Chief People Officer,4,Married,25000000,6927,1,Yes,2.64,3,1,0,18,3,2,10.2,7.1,1.1,0.7,0.1,0.635,0.157,0.065
29,0,Travel Rarely,359,Operations,3,1,Life Sciences,3,Female,45,2,2,Process Engineer,1,Married,25000000,7162,1,Yes,1.82,3,4,0,23,2,4,3.5,3.5,0.1,2.2,0.018,0.78,0.083,0.491
37,0,Non-Travel,474,HR,9,3,Technical Degree,3,Female,65,4,2,HR Specialist,2,Single,11076324,10000,3,No,0.32,3,2,1,0,2,2,0.2,0.2,-0.3,0.2,-0.207,0.195,1.609,0.195
47,0,Non-Travel,222,Operations,6,3,Life Sciences,2,Female,28,4,2,Process Engineer,3,Married,25000000,4594,2,No,3.22,3,4,0,15,1,3,5.5,1.3,0.4,0.9,0.069,0.197,0.06,0.14
51,0,Non-Travel,512,Finance,19,3,Medical,2,Female,58,1,3,Controller,4,Married,25000000,10000,2,Yes,3.07,4,2,1,10,5,2,6.8,6.8,6.3,1.5,0.807,0.871,0.449,0.195
43,0,Travel Rarely,345,Sales,5,4,Other,2,Female,43,2,3,Sales Executive,3,Single,12916666,7795,1,No,2.74,3,3,0,0,2,4,0.0,0.0,-0.5,0.0,-0.5,0.0,2.0,0.0
34,0,Travel Frequently,265,Finance,19,3,Business,3,Female,30,3,2,Analyst,1,Single,16384179,5429,1,No,1.86,3,2,0,5,2,3,4.0,4.0,0.6,2.3,0.129,0.799,0.305,0.463
55,0,Non-Travel,278,Finance,16,2,Technical Degree,2,Female,35,3,1,Controller,1,Married,19758853,5674,1,No,3.29,1,2,1,20,4,4,19.0,3.2,0.1,1.1,0.003,0.161,0.185,0.054
51,0,Travel Frequently,1157,Finance,5,3,Other,3,Female,149,2,2,Senior Analyst,4,Married,10833333,10000,4,Yes,0.25,3,2,1,0,1,3,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
32,0,Travel Frequently,1285,HR,6,3,Business,3,Female,150,4,3,HR Specialist,1,Divorced,25000000,10000,2,Yes,2.1,3,2,1,23,2,2,4.4,2.1,0.2,3.4,0.046,0.385,0.08,0.633
39,0,Travel Rarely,826,Sales,5,4,Other,2,Male,108,2,2,Sales Executive,3,Divorced,25000000,10000,2,No,2.62,3,4,0,14,4,1,4.4,1.8,0.3,3.0,0.055,0.335,0.256,0.547
22,0,Non-Travel,603,R&D,1,3,Business,3,Female,77,2,2,Data Scientist,3,Married,16983859,10000,1,No,0.68,3,2,1,6,6,3,0.8,0.8,0.3,0.8,0.175,0.459,0.839,0.459
26,0,Travel Rarely,438,R&D,7,3,Other,3,Female,51,1,1,Technical Architect,1,Married,25000000,9479,4,No,1.9,3,3,1,22,4,2,11.9,0.5,0.1,3.9,0.007,0.039,0.168,0.306
35,0,Non-Travel,506,HR,7,1,Life Sciences,3,Male,59,3,3,HR Director,2,Married,10451374,10000,3,No,1.26,1,4,0,7,0,2,3.0,0.5,0.0,0.5,0.011,0.124,0.0,0.124
39,0,Travel Rarely,1157,Operations,24,4,Business,2,Female,150,4,2,Director of Ops,3,Married,25000000,10000,2,No,2.08,4,1,0,25,3,3,0.5,0.5,0.0,0.5,0.0,0.333,0.112,0.333
30,0,Travel Rarely,416,HR,5,3,Other,2,Male,60,3,2,HR Manager,3,Single,25000000,8805,1,Yes,3.72,3,3,0,16,1,4,1.7,0.5,0.2,1.7,0.069,0.188,0.057,0.624
34,0,Non-Travel,687,R&D,15,3,Life Sciences,1,Female,75,2,3,Product Manager,3,Divorced,25000000,10000,3,Yes,2.88,4,4,0,24,2,1,16.8,0.7,0.1,16.8,0.003,0.037,0.078,0.944
37,0,Non-Travel,601,Sales,12,2,Life Sciences,1,Male,71,3,2,Regional Director,4,Single,20481698,10000,1,No,2.74,3,4,0,9,4,3,9.6,2.0,0.2,3.1,0.016,0.188,0.376,0.292
42,0,Non-Travel,460,Finance,23,3,Medical,2,Male,57,3,3,Senior Analyst,1,Divorced,25000000,9625,2,No,2.1,3,2,3,15,3,1,0.9,0.9,0.0,0.5,0.008,0.475,0.181,0.262
33,1,Travel Frequently,322,HR,3,1,Business,3,Female,47,1,3,Recruiter,2,Married,7916666,6841,4,Yes,3.74,2,3,0,0,3,2,0.0,0.0,-0.5,0.0,-0.5,0.0,3.0,0.0
44,0,Travel Rarely,300,Operations,23,1,Other,3,Male,35,2,1,Process Engineer,3,Single,22187710,6557,2,Yes,2.05,4,4,0,8,1,2,3.1,2.8,0.3,1.0,0.07,0.68,0.111,0.231
31,0,Non-Travel,763,Sales,13,4,Medical,3,Male,89,3,5,Account Manager,3,Single,25000000,10000,5,No,1.72,4,4,1,14,1,2,11.4,4.1,0.4,1.7,0.036,0.328,0.064,0.136
44,0,Travel Rarely,309,Finance,1,2,Other,3,Female,43,2,1,Controller,3,Divorced,25000000,6566,1,No,1.34,4,3,0,16,0,3,4.9,4.5,1.1,0.5,0.184,0.755,0.0,0.084
22,0,Travel Frequently,275,HR,10,5,Technical Degree,1,Male,27,2,2,HR Specialist,4,Single,19637124,5640,2,No,2.65,4,2,0,3,2,4,3.8,0.5,0.2,2.3,0.032,0.104,0.416,0.484
26,0,Travel Frequently,205,Operations,5,3,Other,4,Female,26,2,2,Operations Manager,1,Divorced,22137524,4976,1,Yes,3.19,3,4,1,11,4,1,11.3,7.3,1.5,1.6,0.12,0.593,0.325,0.134
37,0,Non-Travel,328,Finance,14,4,Medical,4,Female,39,4,2,Analyst,4,Married,10833333,6936,1,No,4.02,3,4,1,0,7,2,0.0,0.0,-0.5,0.0,-0.5,0.0,7.0,0.0
22,0,Non-Travel,270,Sales,11,1,Other,2,Male,36,1,2,VP Sales,2,Single,21865076,6042,2,Yes,2.54,3,3,0,11,3,2,3.4,2.3,0.2,2.3,0.051,0.531,0.249,0.523
22,0,Travel Rarely,1026,Finance,1,3,Other,2,Male,129,1,1,Senior Analyst,3,Divorced,11151169,10000,2,No,1.01,3,3,0,1,5,2,0.5,0.5,0.0,0.5,0.0,0.333,1.675,0.333
31,0,Non-Travel,385,Finance,19,3,Technical Degree,4,Male,45,1,4,Controller,4,Single,25000000,8073,2,No,0.39,3,3,0,11,2,2,1.3,1.3,0.8,1.3,0.36,0.573,0.155,0.573
55,0,Travel Frequently,242,HR,3,3,Medical,1,Male,28,1,3,Chief People Officer,2,Divorced,20667647,4923,1,No,1.17,4,3,1,2,2,2,2.8,2.4,0.0,0.5,0.007,0.649,0.533,0.133
22,0,Travel Frequently,745,Finance,13,1,Business,2,Male,93,3,4,Analyst,1,Divorced,17498747,10000,4,Yes,2.5,3,4,2,1,2,3,1.7,1.2,1.2,1.7,0.437,0.444,0.75,0.625
35,0,Travel Rarely,555,Sales,25,4,Other,3,Male,78,3,1,Sales Manager,2,Single,25000000,10000,1,No,1.77,4,2,0,13,2,3,4.5,4.0,1.2,4.5,0.21,0.728,0.136,0.818
33,0,Travel Rarely,508,HR,20,5,Life Sciences,2,Male,66,3,4,HR Specialist,3,Single,25000000,10000,3,No,2.31,4,2,1,11,1,4,5.3,5.3,2.4,1.4,0.386,0.842,0.081,0.226
33,0,Non-Travel,334,Finance,20,4,Life Sciences,3,Male,41,3,2,Senior Analyst,3,Married,10850396,7295,1,Yes,1.99,1,3,0,10,3,1,10.0,1.6,0.1,0.5,0.009,0.146,0.272,0.045
39,0,Non-Travel,347,HR,2,3,Other,2,Male,43,2,1,HR Specialist,3,Divorced,14166666,6994,2,No,2.52,4,4,0,0,3,3,0.0,0.0,-0.5,0.0,-0.5,0.0,3.0,0.0
35,1,Travel Frequently,935,Sales,2,1,Medical,3,Male,124,4,3,Sales Executive,2,Married,25000000,10000,1,No,3.89,3,3,1,21,4,2,4.8,0.9,0.1,4.8,0.024,0.162,0.181,0.828
27,0,Travel Frequently,383,R&D,14,3,Business,2,Female,53,2,2,Software Engineer,2,Single,23978012,8498,1,No,0.72,3,1,0,13,2,3,1.4,1.4,0.9,1.4,0.368,0.579,0.141,0.579
26,0,Non-Travel,538,R&D,10,3,Life Sciences,3,Male,66,2,2,Product Manager,3,Married,25000000,10000,2,No,0.48,3,2,1,17,3,3,14.8,2.7,0.1,12.8,0.004,0.17,0.158,0.809
37,0,Non-Travel,535,HR,2,4,Technical Degree,1,Female,62,1,1,HR Specialist,3,Divorced,25000000,10000,1,No,1.97,3,3,2,17,3,4,4.8,0.5,0.3,2.7,0.047,0.086,0.161,0.47
31,0,Travel Rarely,675,Operations,9,1,Medical,1,Female,79,3,3,VP Operations,2,Divorced,21422766,10000,3,No,1.9,4,3,2,3,3,3,3.5,0.5,0.4,1.7,0.089,0.111,0.666,0.369
52,0,Non-Travel,276,R&D,5,1,Life Sciences,3,Female,36,3,5,Software Engineer,4,Married,25000000,5868,3,No,3.15,3,2,1,18,3,3,13.7,0.5,0.0,2.5,0.001,0.034,0.155,0.169
42,0,Travel Rarely,604,HR,11,3,Life Sciences,3,Male,72,3,4,HR Specialist,2,Single,20107990,10000,1,Yes,2.31,3,4,1,4,2,3,0.9,0.9,0.4,0.9,0.216,0.477,0.379,0.477
37,0,Non-Travel,135,R&D,17,3,Technical Degree,2,Male,26,1,4,Product Manager,3,Divorced,25000000,2983,3,No,1.79,3,2,0,21,3,1,4.1,0.5,0.0,1.9,0.009,0.098,0.136,0.365
35,0,Travel Frequently,1200,Sales,30,3,Other,2,Female,150,3,4,Regional Director,1,Married,25000000,10000,1,No,3.78,3,1,1,11,3,2,1.1,1.1,0.2,0.5,0.092,0.517,0.249,0.242
46,0,Non-Travel,1230,Finance,2,5,Medical,2,Female,150,3,2,CFO,2,Single,20428261,10000,1,Yes,3.13,2,4,2,14,3,3,5.9,0.5,0.4,0.5,0.057,0.072,0.192,0.072
22,1,Travel Frequently,175,Finance,5,1,Business,1,Male,27,2,1,Analyst,2,Single,7828543,3489,1,No,2.4,1,2,0,8,2,1,2.8,2.8,2.0,2.8,0.527,0.736,0.207,0.736
31,0,Non-Travel,693,R&D,3,3,Business,3,Female,82,2,2,Product Manager,1,Married,25000000,10000,3,No,0.36,2,4,0,25,3,2,4.0,0.8,0.3,1.5,0.057,0.162,0.114,0.293
65,0,Non-Travel,275,HR,9,3,Other,3,Female,25,2,1,Recruiter,4,Divorced,25000000,5218,2,No,1.41,3,3,2,17,3,2,4.5,0.5,0.3,1.2,0.052,0.09,0.158,0.213
31,0,Travel Frequently,591,Finance,30,1,Business,4,Female,69,4,4,Controller,1,Married,22274254,10000,5,No,3.42,3,1,1,6,2,2,6.4,5.0,1.2,1.5,0.158,0.669,0.269,0.2
43,0,Travel Rarely,306,Sales,5,4,Medical,4,Female,34,1,4,Regional Director,4,Single,25000000,6580,2,Yes,0.17,2,4,1,26,1,2,5.9,0.5,0.0,2.5,0.006,0.072,0.037,0.367
46,0,Non-Travel,455,R&D,5,4,Technical Degree,3,Female,43,3,2,Research Lead,1,Married,15833333,9537,3,Yes,1.97,4,2,1,0,4,2,0.0,0.0,-0.5,0.0,-0.5,0.0,4.0,0.0
39,0,Travel Frequently,678,Operations,8,4,Life Sciences,3,Male,79,1,2,VP Operations,3,Divorced,18870568,10000,2,No,1.99,3,4,2,8,3,2,6.3,0.5,0.0,1.9,0.004,0.068,0.332,0.265
22,0,Non-Travel,1132,Finance,1,2,Life Sciences,3,Male,140,1,3,Senior Analyst,4,Single,25000000,10000,1,No,1.08,4,3,2,28,4,3,5.5,1.6,0.9,1.9,0.139,0.252,0.136,0.297
33,0,Non-Travel,211,Operations,11,3,Life Sciences,3,Male,25,3,1,Operations Manager,1,Single,22689253,4306,4,No,2.83,3,2,2,13,3,2,4.7,2.6,1.9,0.9,0.336,0.465,0.207,0.166
52,0,Non-Travel,287,HR,5,5,Medical,3,Male,44,1,4,HR Director,2,Married,25000000,6403,1,No,2.74,3,3,1,27,3,4,3.8,0.5,0.0,3.8,0.002,0.104,0.106,0.79
51,0,Travel Frequently,1128,Operations,1,5,Life Sciences,1,Male,127,4,4,Operations Specialist,3,Married,24040039,10000,2,Yes,4.55,3,4,1,8,3,2,8.2,2.8,0.3,1.4,0.035,0.301,0.326,0.152
52,0,Travel Rarely,505,Sales,16,3,Medical,3,Female,69,2,3,Regional Director,4,Married,25000000,10000,2,No,2.05,3,3,1,16,3,3,8.0,0.9,0.1,0.8,0.009,0.1,0.175,0.09
30,0,Travel Rarely,678,Sales,25,5,Life Sciences,4,Male,89,4,4,VP Sales,3,Married,25000000,10000,1,No,1.83,3,3,2,22,2,2,3.6,3.6,0.3,3.0,0.071,0.78,0.087,0.668
38,0,Travel Rarely,441,Finance,1,3,Medical,3,Female,57,3,4,Senior Analyst,2,Married,25000000,9466,1,Yes,1.95,3,1,1,16,1,3,1.8,0.5,0.2,1.8,0.063,0.178,0.057,0.644
65,0,Non-Travel,313,Operations,5,1,Medical,1,Female,34,2,5,VP Operations,3,Divorced,22035354,6119,2,No,2.39,3,2,0,2,2,4,0.8,0.8,0.3,0.8,0.16,0.44,0.659,0.44
31,0,Non-Travel,279,Sales,30,3,Business,3,Male,39,3,4,Sales Manager,3,Divorced,25000000,5495,1,Yes,2.5,3,4,2,23,4,3,0.5,0.5,0.0,0.5,0.0,0.333,0.164,0.333
35,0,Travel Rarely,280,Finance,1,5,Medical,4,Female,29,3,1,Financial Manager,4,Single,19644128,5943,1,Yes,3.48,4,3,2,5,1,3,5.5,2.7,0.4,1.2,0.061,0.411,0.154,0.187
54,0,Travel Rarely,544,Sales,30,2,Other,3,Female,62,3,2,Sales Executive,2,Divorced,17104190,10000,2,No,2.62,3,2,3,6,0,3,3.0,3.0,1.6,3.0,0.393,0.751,0.0,0.751
29,0,Travel Rarely,338,Sales,4,3,Life Sciences,1,Male,51,4,5,Regional Director,4,Married,22704916,6637,1,No,1.39,3,3,3,2,0,3,2.7,2.4,2.2,2.7,0.595,0.652,0.0,0.73
43,0,Non-Travel,370,HR,8,2,Life Sciences,3,Female,45,4,5,Chief People Officer,1,Single,10000000,7622,1,Yes,2.89,1,2,0,0,1,1,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,0.0
32,0,Non-Travel,228,R&D,18,1,Other,3,Female,31,2,2,Software Engineer,3,Married,25000000,4366,1,No,2.05,4,3,0,20,1,4,1.1,1.1,0.6,1.1,0.274,0.516,0.047,0.516
49,0,Non-Travel,1137,Sales,6,3,Technical Degree,2,Female,150,2,1,Sales Executive,4,Single,15577253,10000,3,Yes,1.73,2,2,0,11,3,3,2.5,2.5,1.6,0.9,0.461,0.711,0.242,0.255
33,0,Non-Travel,240,R&D,2,3,Life Sciences,4,Female,27,3,1,Technical Architect,2,Divorced,19511511,5319,2,No,2.83,1,4,2,20,1,3,1.5,1.2,0.0,0.5,0.012,0.481,0.047,0.203
27,0,Travel Rarely,294,HR,4,5,Business,3,Female,29,4,2,Recruiter,4,Divorced,25000000,6380,2,No,1.34,3,1,2,22,3,2,10.1,1.3,0.0,1.5,0.001,0.113,0.128,0.136
51,0,Travel Rarely,1201,R&D,1,1,Other,3,Female,147,4,5,Data Scientist,4,Single,25000000,10000,2,Yes,2.69,3,2,1,9,4,2,9.7,2.1,0.1,3.9,0.008,0.195,0.373,0.367
45,0,Travel Rarely,355,Operations,7,2,Business,1,Male,33,2,1,Process Engineer,1,Divorced,25000000,7415,1,No,2.41,4,4,0,14,3,1,9.0,1.7,1.8,0.7,0.178,0.168,0.195,0.066
59,1,Travel Frequently,536,Operations,8,2,Life Sciences,3,Male,66,2,3,Process Engineer,1,Married,25000000,10000,2,No,2.74,4,4,0,20,1,2,13.5,10.6,5.6,0.5,0.388,0.729,0.046,0.034
27,0,Travel Rarely,532,Sales,4,2,Business,4,Female,46,1,2,Sales Manager,3,Single,25000000,10000,1,Yes,3.42,4,2,2,11,5,3,11.1,0.5,0.1,2.0,0.007,0.041,0.413,0.166
35,0,Travel Frequently,390,HR,2,3,Business,4,Female,37,2,3,Chief People Officer,1,Married,25000000,8068,3,No,3.42,4,1,3,16,2,1,0.8,0.7,0.3,0.8,0.148,0.368,0.117,0.458
26,0,Non-Travel,745,Sales,5,4,Medical,2,Female,92,4,3,Sales Manager,1,Divorced,25000000,10000,2,No,3.06,4,3,3,22,2,3,2.9,2.9,0.1,2.4,0.018,0.741,0.085,0.634
43,0,Travel Rarely,596,R&D,10,3,Medical,2,Male,74,4,2,Technical Architect,3,Married,25000000,10000,4,No,4.02,2,3,3,20,1,2,0.5,0.5,0.0,0.5,0.0,0.333,0.048,0.333
26,0,Travel Frequently,594,HR,13,3,Business,3,Male,65,2,1,HR Manager,3,Married,24895200,10000,2,Yes,3.21,3,2,2,15,3,1,15.7,1.3,0.0,1.0,0.002,0.075,0.179,0.06
42,0,Non-Travel,258,Operations,20,3,Technical Degree,3,Male,25,4,3,Process Engineer,3,Single,25000000,5614,3,Yes,3.17,4,2,3,23,2,3,8.1,3.5,0.6,0.8,0.064,0.382,0.083,0.089
45,0,Travel Rarely,281,Operations,1,3,Medical,3,Male,39,2,4,Process Engineer,4,Single,25000000,5997,1,No,2.08,4,4,3,9,6,4,0.6,0.6,0.1,0.5,0.035,0.357,0.578,0.322
31,0,Non-Travel,206,Operations,16,2,Other,2,Female,31,3,2,Director of Ops,1,Married,25000000,4509,1,No,3.8,3,3,2,16,1,4,2.4,1.1,1.2,2.4,0.343,0.322,0.057,0.702
32,0,Non-Travel,352,Operations,9,1,Medical,4,Male,41,2,3,Operations Specialist,3,Married,25000000,7446,1,No,2.96,2,2,2,35,0,1,1.5,0.5,1.0,0.5,0.406,0.198,0.0,0.198
53,0,Travel Frequently,690,Finance,14,3,Life Sciences,3,Female,84,2,1,Financial Manager,4,Single,25000000,10000,2,Yes,0.49,4,2,2,13,3,1,13.6,9.8,0.5,5.9,0.033,0.673,0.205,0.406
41,0,Travel Rarely,672,HR,1,2,Technical Degree,2,Female,80,4,2,HR Director,1,Single,25000000,10000,2,Yes,3.64,3,3,2,17,4,3,1.5,1.5,0.8,1.5,0.318,0.6,0.212,0.6
43,0,Travel Frequently,154,Finance,5,1,Technical Degree,4,Male,30,3,3,Analyst,4,Single,24765690,3039,4,Yes,3.83,4,4,0,6,2,4,6.8,2.4,0.6,2.7,0.078,0.304,0.255,0.34
22,0,Travel Rarely,387,R&D,4,2,Medical,3,Female,43,1,2,Technical Architect,1,Divorced,24852835,8423,1,No,5.05,4,2,3,9,1,4,2.4,0.5,0.1,1.1,0.03,0.147,0.1,0.309
41,1,Non-Travel,662,Sales,14,2,Medical,2,Male,94,3,2,Regional Director,4,Divorced,16562407,10000,2,No,3.76,2,3,1,10,6,2,1.6,1.6,1.1,1.6,0.431,0.621,0.512,0.621
45,0,Travel Rarely,338,HR,2,3,Medical,3,Female,42,4,1,Recruiter,2,Divorced,25000000,6954,1,Yes,3.9,3,2,1,16,2,1,1.3,1.3,0.8,1.3,0.355,0.57,0.116,0.57
22,0,Travel Frequently,512,Finance,5,2,Business,3,Male,65,1,3,Senior Analyst,2,Married,25000000,10000,3,No,2.54,2,2,2,30,2,3,1.6,1.6,0.3,1.6,0.13,0.613,0.063,0.613
40,0,Non-Travel,237,Sales,6,3,Life Sciences,3,Female,35,4,4,Sales Manager,1,Divorced,25000000,4766,2,No,4.07,3,4,0,12,2,3,5.6,0.5,0.0,2.9,0.0,0.075,0.143,0.444
44,0,Non-Travel,133,R&D,3,3,Other,4,Female,22,3,1,Research Lead,3,Single,25000000,3048,1,Yes,1.84,1,4,0,26,3,3,6.0,2.3,0.4,1.9,0.057,0.332,0.109,0.264
22,1,Travel Rarely,513,R&D,30,2,Business,2,Female,65,1,2,Software Engineer,3,Single,25000000,10000,2,No,1.35,2,3,0,21,1,2,4.2,0.7,0.5,0.6,0.088,0.143,0.044,0.122
